위치,업소명,리뷰
서울 광진구 군자로 50 1층 이항아,이항아,"고기가 싼 걸로 이미 게임 끝났지만
버섯사리 라면 파는 고깃집이 의외로 잘 없어서 항상 이항아로 돌아오게 됨.
세종대생의 소울푸드"
서울 광진구 군자로 50 1층 이항아,이항아,적당히 맛있고 가격도 적당한 냉삼집
서울 광진구 군자로 50 1층 이항아,이항아,"학부생 1, 2학년 때 종종 갈 법한 가성비 고깃집. 그 이상의 메리트는 잘 모르겠다."
서울 광진구 군자로 50 1층 이항아,이항아,"졸업생입니다.
신입생때부터 사회인이된 지금까지 유일하게 남아있는, 드라마 우영우의 팽나무같은!! 전설적인 맛집입니다!!
감사 또 감사합니다^^ 접기"
서울 광진구 군자로 50 1층 이항아,이항아,"갓갓갓가성비
갠적으로 삼겹보단 목살!"
서울 광진구 군자로 50 1층 이항아,이항아,"가격이 싸지만 맛은 있는
김치를 구워먹으면 더 맛있는 솥뚜껑 삼겹살
계란찜이 일품"
서울 광진구 군자로 50 1층 이항아,이항아,지나가다 너무북적여서 들어가봤는데 볶음밥 마싯서ㅠ
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"최소 3인분부터 주문해야해요 
바닥이 넘 미끄러웠어요…
맛은 그냥 그랬어요, 볶음밥도 생각보다 아쉬운맛이에요!"
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"품질 가격 서비스를 떠나서 고기 구워주는 집인데 고기를 못 구움

무쇠솥뚜껑에 구워 준건데 기름 없는 냉동 삼겹을 후라이팬에 구운

비쥬얼이고 홀 서빙도 지들 할거만 하지 부르면 반응이 없다가

스윽 나타남 김치전골을 먹으려는데 육수를 소주잔에 흘렸었는데

사과도 없이 스윽 가서 테이블도 안 닦아주고 잔만 교체해줌

직원들 표정도 어둡고 나사빠진 음식점임 접기"
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"평이 안좋아서 걱정했는데 생각보다 상당히 괜찮더라구요. 맛 자체는 4점이나
테이블이 굉장히 협소해서 아쉬웠네요. ㅠㅠ"
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"처음시킨 고기와 나중에 추가 주문한 고기 굽는게 다름
2인이여도 3인분 시켜야함
김치는 맛있으나 고기는 별로,,
이가격이면 다른데 가는게 나을듯 접기"
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"일단 원하는 자리 말고 직원이 앉으라는데 앉아야함 
어이없지만 본인이 서빙하기
편해서 그런지 이미 앉았는데 거기 말고 여기오라면서 지정함,,ㅎ
시키는 것도 둘이 가도 3인븐부터 시키라함
왜? 지네 가게는 2인분 양이 적다는게 이유임
그럼 가격을 내리든 양을 지들이
올려야지 손님 둘이 가서 2인분을 못시킴
다신 안 갈 거임
다른 연세 좀 있으신 분한테도 무례하게 구는 거 보면서 거를 것 기억하기 의해서라도 후기 적아야겠다고 생각함 접기"
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"김치와 삼겹을 좋아해서 찾아 갔는데
김치는 괜찮은데 삼겹이는 맛나는 삽겹은 아니듯 하고 보통 이였네요."
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"두명이서 가도 기본 3인분 시켜야 주문 가능합니다.
무쇠에 해서 고기도 맛있고 고기기름에 구운 김치도 맛있어요. 고기 얇은게 조금 아쉬워요. 후기에 친절하다는 말도 있는데 친절은 잘 모르겠어요. 가게 분위기가 삼겹살집이라 어쩔 수 없지만 정신없고 기름이 옷에 엄청 튀어요. 접기"
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,웨이팅 있는곳인데 고기가 별루. 김치는 맛있어요 ㅎㅎ 그냥... 기다릴 이유는 없는 곳
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"만족하고 잘 먹었습니다!
양이적어보이는데 먹다보면 적진않네여"
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,무쇠 김치 삼겹살 군자점 ~ 김치가 치트키 😆두부 삼겹살 파절이 .. 남친과 아주 맛있게 잘먹었어요 ~ 저는 웨이팅 없이 바로 앉아서 먹었어요 배고파서 둘이서 3인분 먹은건 안비밀ㅋㅋ
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,알바생 개불친절해요 ㅋㅋ 물건 놓고 간건 잘못이긴 한데 십분 안에 갔더니 버렸어요하고 당당하게 말씀하시네요.. 음식은 맛있었지만 알바생 때매 다신 안갈듯하네요
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"친절하고 맛잇고
식당 방문하는데
친절.맛~ 더이상 바랄께 잇나요?"
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,맛있는 고기는 아님 그럭저럭 갈 만하다 직원들은 친절함!
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"재방문의사 굳이..?

웨이팅 너무 길고
회전율 최악임;

김치 무난
반찬 부실
파절이는 맛있음. 

1인분 11500원 
가성비좋아보이는데 뼈가많고 1인분에 130그램 밖에안댐. 

먹을게 딱히없음. 
먹고나면 김치만 남아있음. 

이 가게먹기위해 오는거는 오바인거같고
삼겹살에 김치를 왕많이 먹고싶은데
오늘 삼겹살 아님 안되겠다. 그럼 한번쯤은..

그래도 특별하지않음 ㅠ 접기"
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,"군자역 근처에 위치한 삼겹살 맛집 신가네 무쇠김치삼겹!

무쇠김치삼겹에 굉장히 좋은 장점은 삼겹살을 먹기 좋게 직원들분들께서 직접 구워준다는 점입니다. 먹기 좋은 크기로 잘 잘라주시고 함께 올려주는 묵은지 김치도 정말 맛있었고,두부도 바삭구워서 먹으니 겉바속촉으로 너무 맛있더라고요!

그리고 김치전골이 따로 그릇에 제공되는 줄 알았는데 고기를 구워먹었던 그 무쇠에 재료들을 넣고 육수를 넣어서 끓여먹는 독특한 방식이 굉장히 재밌었습니다.칼국수면까지 넣어 먹으니 정말 너무 칼칼하게 맛있었습니다

그리고 빠질 수 없는 한국인의 간식 “볶음밥” 두가지 스타일의 볶음밥 중에 깍뚜기 미나리 볶음밥을 먹었는데 참기름이 고소함과 미나리 감칠맛의 조화가 정말 너무 좋았습니다! 무조건 드세요!

직원분들도 정말 친절하셨어요 접기"
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,솔직히 고기 그냥 그래요 … 김치는 맛있는데 소스도 쌈장 말고 다른 소스 그냥 그래요 .. 최소 3인분 주문이라 그냥 가성비도 그냥그래요 그냥 그래요..솔직히 직원분들은 친절해요
서울 광진구 능동로36길 12 1층 무쇠김치삼겹 군자역 본점,무쇠김치삼겹 군자점,김치..두부..고기..됸맛...진실의 미간 뿜뿜
서울 광진구 뚝섬로 610-1 1층,뚝섬집,"냉삼의 인식을 바꿔준 곳
망하지 마세요~~~"
서울 광진구 뚝섬로 610-1 1층,뚝섬집,"오늘 자양동에서 찐 냉삼 맛집 발견했어요! 뚝섬집이라고 최상급 녹돈을 급냉해서 파는 곳인데 진짜 맛있더라구요 ㅠㅠ 국산 냉동 삼겹살(160g/14,000원) 시켰는데 고기가 완전 신선하고 육즙이 그대로 살아있어서 너무 좋았어요! 

은박지에 고기랑 같이 고사리랑 콩나물, 김치 구워먹으니까 진짜 환상의 조합이었음... 👍

거기에 자박자박 비빔국수(5,000원)도 곁들였는데 새콤매콤한 특제소스가 고기랑 찰떡궁합! 반찬도 다 주방에서 직접 만드신다는데 특히 깻잎장아찌가 진짜 맛있었어요. 제로콜라(2,000원) 시켰더니 컵도 2개나 주셔서 센스쟁이...😆

가격도 착하고 양도 푸짐해서 가성비 최고예요! 다음에는 전복이랑 된장찌개도 꼭 먹어보고 싶네요. 자양동 오시면 꼭 들러보세요~ 진짜 맛있어요! 접기"
서울 광진구 뚝섬로 610-1 1층,뚝섬집,"요즘 냉동삼겹살따위가 가격이 미쳐서 생삼겹아니면 안먹는데
역시나긴하네요
반찬들은 하이퀄리티임
집된장찌개는 야채가 수북하지만 맛은 별롭니다
볶음밥맛은 있는데 5천원이면 너무 비쌉니다
소주도 이동네서 5천원 ㅜ 딴데갈게요 맛은있었습니다 접기"
서울 광진구 뚝섬로 610-1 1층,뚝섬집,냉삼 원래 가성비 안좋아서 잘 안먹는데 여기 일단 사장님 너무 친절하시구 기본찬들 정갈하고 맛있어서 술이 그냥 미끄럼틀 탄 마냥 술술 넘어감. 주변에 술 같이 마시는 친구들 여기 데리고 와서 술먹는 상상도 하면서 먹음. 다음에 또 뿌시러 갑니다
서울 광진구 뚝섬로 610-1 1층,뚝섬집,순찌가 너무 맛잇구 냉삼도 너무 맛잇엇네욤 친절하세요 직원분들
서울 광진구 뚝섬로 610-1 1층,뚝섬집,최고의 냉삼…비빔면인가..그거 꼭 드시구 볶음밥 필수… 냠..!
서울 광진구 뚝섬로 610-1 1층,뚝섬집,"3회차 방문 했습니다
---
입맛 까탈스러운데 아주 만족했어요"
서울 광진구 뚝섬로 610-1 1층,뚝섬집,"냉동삼겹살에 고사리, 콩나물, 김치를 같이 구워요!
체다치즈에 찍먹, 상추나 깻잎에 쌈먹해요!
열무김치로 입 안을 씻겨가며 먹어요!
집된짱찌개 정말 구수하고 맛나요!
치즈볶음밥 먹어줘야죠!
혼술 2병, 냉삼 2인분, 치즈볶음밥 다먹었네요 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 접기"
서울 광진구 뚝섬로 610-1 1층,뚝섬집,"사장님이랑 직원 분들이 진짜 친절하세요! 반찬도 부족한 거 없는지 보고 이거 부족하지 않냐고 물어보고 갖다주시는 센스까지... 밑반찬도 진짜 맛있어요. 백김치 국물도 깔끔하고 강된장도 짱 맛있어요. 가게에 어느 할머니 된장 사용한다고 써 있었는데 ㅜ 된장 전문으로 해도 맛집으로 소문날 것 같습니다. 가장 중요한 고기도 맛있게 잘 먹었습니다. 가게도 청결하고 고기도 맛있구 불판에 치즈 소스도 같이 올려주시는데 ... 상상도 못한 조합인데 누구 아이디어인지 진짜 배우신 분이에요 ㅡㅠ 화장실도 남녀공용이긴 하지만 내부에 있고 카페 화장실만큼 깔끔해서 좋았습니다. 맛도 맛이지만 친절하고 힘들어도 웃으시면서 일하시는 모습이 너무 좋고 따뜻해서 더 잘 되었으면 하는 가게에요. 뚝섬 놀러갔다가 검색해서 갔는데 잘 간 거 같아요. 거리가 좀 있는게 아쉽지만 고기 먹기 전 운동 삼아 걸어가는 것도 좋을 거 같고, 동네분들도 많이 가시면 좋을 거 같아요. 뚝섬 가게되면 여기는 꼭 들릴거같습니다. 가게 잘 되었으면 하는 마음으로 리뷰 남깁니다 ~ (반찬 사진만 있는 이유는 배고파서 급하게 먹느라 찍는걸 까먹었어요) 접기"
서울 광진구 뚝섬로 610-1 1층,뚝섬집,"친절에 별5개 다 주고싶음
맛도 최고"
서울 광진구 뚝섬로 610-1 1층,뚝섬집,"냉동삼겹살 맛은 모르겠으나 나쁘지않고(개인적으로 냉삼 안좋아함)
밑반찬 너무맛있고 사장님 직원분 저세상친절하시고 볶음밥끝내줌
술을 부르는곳"
서울 광진구 뚝섬로 610-1 1층,뚝섬집,"직원들이 매우 친절해요.
화장실도 내부에 있어서 좋아요.
사장님께서 직접 담구시는 물김치와, 보리된장도 맛있구요.
된장찌개가 예술임, 접기"
서울 광진구 능동로35길 32,본전주먹구이,"근처 웬만한 고깃집은 다 가봤는데, 개인적으로 군자에서 제일 좋아하는 고깃집이에요. 
고기는 깔끔하고 담백해서 맛있습니다. 반찬도 고기랑 먹기 딱 좋아요. 사장님도 친절하십니다  접기"
서울 광진구 능동로35길 32,본전주먹구이,고기에서 약간 냄새개가나요. 돼지 냄새.
서울 광진구 능동로35길 32,본전주먹구이,"고기가 진짜 맛있음
넉넉한 크기의 주물판에 굽는맛이 좋음
친절한 사장님"
서울 광진구 능동로35길 32,본전주먹구이,삼겹살 180g=16000원
서울 광진구 능동로35길 32,본전주먹구이,"크기가 너무 작네요. 1인분만 나온줄.
가격이 저렴한척.."
서울 광진구 능동로35길 32,본전주먹구이,여긴 진짜 너무 맛있어서 재방문의사 있어요 개쳐존맛
서울 광진구 능동로35길 32,본전주먹구이,여기 항정살 찐ㅠㅠ
서울 광진구 능동로35길 32,본전주먹구이,여기 맛있어요!!! 숨은 맛집입니다
서울 광진구 능동로35길 32,본전주먹구이,여기 존맛 ㅇㅈ
서울 광진구 능동로35길 32,본전주먹구이,"진심으로 맛있다. 
육전식당, 금돼지식당 등 여러 유명하고 비싼 돼지고기집들을 다녀보았지만 그곳들과 비교해도 좋을정도의 고기집이다. 
비싼곳은 비싼값을 해야한다. 그러니깐 프리미엄이다. 하지만 이곳은 일반 고깃집과 같은 가격대이면서도 프리미엄의 맛을 보여주는 고깃집이다. 
진정한 맛집이라 생각한다. 접기"
서울 광진구 능동로35길 32,본전주먹구이,"두툼한 삼겹살을 직화로 맛이 끝네줌
숨어있는 진정한 맛집!  강추!!"
서울 광진구 능동로35길 32,본전주먹구이,삼겹살 먹고 후식으로 냉면 먹으면 크으
서울 광진구 자양로18길 91 잔솔빌딩,9공탄,"옛~~~날에 예전사장님 하실 때부터 왔는데
옛날 맛은 확실히 아니지만 여전히 맛은 좋아요"
서울 광진구 자양로18길 91 잔솔빌딩,9공탄,"삼겹살이랑 갈비 둘 다 맛있고 
아무리 배불러도 
김치볶음밥은 꼭 먹기…"
서울 광진구 자양로18길 91 잔솔빌딩,9공탄,아주 맛있게 먹었어요! 고기를 사장님께서 직접 다 구워주시는데 아주 맛있어요. 기름을 모았다가 김치에 부어주는 센스까지.. 밑반찬도 맛있어서 뭐 하나 빠지는게 없네요
서울 광진구 자양로18길 91 잔솔빌딩,9공탄,"여기는 사장님이 진심으로 장사하시는 곳이라는 느낌 뿜뿜입니다
고기도 불향 굳굳이고
파채마저 직접 매운기 다 빼신다고 - 안 맵고 넘 맛있어요"
